Customer ID,Recency,Frequency,Monetary,KMeans_Cluster,Cluster_Persona
17555,61,166,574.48,3,Potential Loyalists
17556,15,8,142.76999999999998,3,Potential Loyalists
17557,368,1,34.0,2,Hibernating / Low-Value
17558,29,28,259.17,3,Potential Loyalists
17559,148,9,117.22,0,At-Risk Customers
17560,31,15,419.05,3,Potential Loyalists
17561,26,152,507.97,3,Potential Loyalists
17563,214,28,379.63,0,At-Risk Customers
17565,222,30,131.83,2,Hibernating / Low-Value
17567,8,57,1011.8,3,Potential Loyalists
17568,269,65,382.79,2,Hibernating / Low-Value
17571,178,52,172.59,0,At-Risk Customers
17572,9,23,444.06,3,Potential Loyalists
17575,303,2,37.4,2,Hibernating / Low-Value
17576,1,479,4566.98,3,Potential Loyalists
17577,281,21,348.75,2,Hibernating / Low-Value
17578,110,57,864.92,0,At-Risk Customers
17579,214,40,201.48,0,At-Risk Customers
17580,12,49,316.8,3,Potential Loyalists
17581,8,389,7165.39,3,Potential Loyalists
17582,82,81,688.23,3,Potential Loyalists
17583,196,7,135.95,0,At-Risk Customers
17584,103,55,1744.95,0,At-Risk Customers
17585,81,172,721.82,3,Potential Loyalists
17586,255,8,167.4,2,Hibernating / Low-Value
17587,264,41,156.16,2,Hibernating / Low-Value
17588,32,40,1178.79,3,Potential Loyalists
17589,21,1048,10564.39,3,Potential Loyalists
17591,3,95,398.0,3,Potential Loyalists
17592,374,13,148.3,2,Hibernating / Low-Value
17593,45,177,3683.81,3,Potential Loyalists
17594,85,52,1455.5,3,Potential Loyalists
17596,4,248,1279.08,3,Potential Loyalists
17597,54,63,1145.43,3,Potential Loyalists
17598,17,10,409.98,3,Potential Loyalists
17599,113,3,52.05,0,At-Risk Customers
17601,16,62,218.62,3,Potential Loyalists
17602,108,354,2033.65,0,At-Risk Customers
17603,253,93,1362.6200000000001,2,Hibernating / Low-Value
17604,58,144,606.33,3,Potential Loyalists
17605,226,13,160.75,2,Hibernating / Low-Value
17606,373,6,87.3,2,Hibernating / Low-Value
17607,12,21,308.31,3,Potential Loyalists
17608,85,110,305.11,3,Potential Loyalists
17609,38,146,595.42,3,Potential Loyalists
17610,176,152,1462.49,0,At-Risk Customers
17611,57,530,4062.56,3,Potential Loyalists
17612,15,193,3146.59,3,Potential Loyalists
17615,23,42,321.2,3,Potential Loyalists
17617,194,19,395.33,0,At-Risk Customers
17618,19,273,2600.14,3,Potential Loyalists
17621,40,34,1169.14,3,Potential Loyalists
17622,233,36,1010.81,2,Hibernating / Low-Value
17623,45,147,1530.57,3,Potential Loyalists
17624,73,43,647.05,3,Potential Loyalists
17625,82,375,3687.54,3,Potential Loyalists
17626,238,17,234.1,2,Hibernating / Low-Value
17627,114,3,67.3,0,At-Risk Customers
17629,24,27,472.95,3,Potential Loyalists
17631,10,30,470.15999999999997,3,Potential Loyalists
17633,15,29,646.6,3,Potential Loyalists
17635,60,69,1090.5,3,Potential Loyalists
17639,23,66,415.62,3,Potential Loyalists
17640,15,43,1133.34,3,Potential Loyalists
17642,65,61,1020.96,3,Potential Loyalists
17643,9,30,428.75,3,Potential Loyalists
17644,30,158,2842.27,3,Potential Loyalists
17646,1,137,2619.98,3,Potential Loyalists
17647,305,4,108.9,2,Hibernating / Low-Value
17648,21,34,418.87,3,Potential Loyalists
17649,105,40,620.9,0,At-Risk Customers
17651,134,93,1579.82,0,At-Risk Customers
17655,2,25,667.64,3,Potential Loyalists
17657,66,7,126.0,3,Potential Loyalists
17659,8,41,747.48,3,Potential Loyalists
17660,373,43,152.97,2,Hibernating / Low-Value
17662,297,13,261.12,2,Hibernating / Low-Value
17663,53,124,2221.06,3,Potential Loyalists
17664,110,35,522.4399999999999,0,At-Risk Customers
17665,129,13,260.7,0,At-Risk Customers
17666,113,9,317.4,0,At-Risk Customers
17667,71,107,1683.45,3,Potential Loyalists
17669,98,61,1155.63,0,At-Risk Customers
17671,1,37,801.76,3,Potential Loyalists
17672,53,82,2038.39,3,Potential Loyalists
17673,11,283,1908.64,3,Potential Loyalists
17674,4,9,96.18,3,Potential Loyalists
17675,3,334,10844.9,3,Potential Loyalists
17676,2,82,1308.4,3,Potential Loyalists
17677,4,280,6367.04,3,Potential Loyalists
17678,239,10,223.5,2,Hibernating / Low-Value
17679,157,46,1385.16,0,At-Risk Customers
17680,19,7,153.3,3,Potential Loyalists
17681,264,8,295.4,2,Hibernating / Low-Value
17682,4,116,1900.3,3,Potential Loyalists
17683,21,38,628.79,3,Potential Loyalists
17685,8,67,1650.7,3,Potential Loyalists
17686,59,133,2285.55,3,Potential Loyalists
17687,56,26,432.68,3,Potential Loyalists
17688,29,19,304.2,3,Potential Loyalists
17689,24,21,310.78,3,Potential Loyalists
17690,2,112,2161.91,3,Potential Loyalists
17691,4,33,489.65,3,Potential Loyalists
17692,32,109,2043.44,3,Potential Loyalists
17694,147,49,718.47,0,At-Risk Customers
17695,30,17,435.9,3,Potential Loyalists
17696,18,214,3866.84,3,Potential Loyalists
17699,112,16,266.05,0,At-Risk Customers
17700,17,194,3063.57,3,Potential Loyalists
17702,19,74,1224.12,3,Potential Loyalists
17703,54,22,272.7,3,Potential Loyalists
17705,91,13,204.7,3,Potential Loyalists
17706,2,337,7370.56,3,Potential Loyalists
17707,12,14,232.5,3,Potential Loyalists
17708,38,39,620.85,3,Potential Loyalists
17709,106,28,400.26,0,At-Risk Customers
17710,59,18,249.16,3,Potential Loyalists
17713,18,67,1049.04,3,Potential Loyalists
17714,60,61,1042.47,3,Potential Loyalists
17716,32,300,6780.2699999999995,3,Potential Loyalists
17717,57,25,357.02,3,Potential Loyalists
17718,280,16,247.63,2,Hibernating / Low-Value
17720,3,65,1221.25,3,Potential Loyalists
17721,295,11,307.21000000000004,2,Hibernating / Low-Value
17722,2,95,1516.57,3,Potential Loyalists
17726,31,63,1066.56,3,Potential Loyalists
17728,40,72,1213.95,3,Potential Loyalists
17729,232,22,421.7,2,Hibernating / Low-Value
17730,18,80,1729.72,3,Potential Loyalists
17731,257,32,468.88,2,Hibernating / Low-Value
17732,8,102,1794.67,3,Potential Loyalists
17734,161,39,634.09,0,At-Risk Customers
17735,3,193,3555.47,3,Potential Loyalists
17738,31,124,2054.0099999999998,3,Potential Loyalists
17739,10,97,4550.62,3,Potential Loyalists
17740,66,6,148.5,3,Potential Loyalists
17741,42,5,69.89999999999999,3,Potential Loyalists
17742,64,50,1047.02,3,Potential Loyalists
17744,16,13,235.73999999999998,3,Potential Loyalists
17745,113,21,382.69,0,At-Risk Customers
17746,107,21,408.32,0,At-Risk Customers
17748,163,15,289.65,0,At-Risk Customers
17749,182,17,280.76,0,At-Risk Customers
17751,57,30,131.19,3,Potential Loyalists
17753,100,70,370.65999999999997,0,At-Risk Customers
17754,10,112,1443.81,3,Potential Loyalists
17756,11,79,640.6899999999999,3,Potential Loyalists
17757,4,550,3193.55,3,Potential Loyalists
17758,63,115,1208.91,3,Potential Loyalists
17759,29,40,344.36,3,Potential Loyalists
17760,9,43,387.88,3,Potential Loyalists
17762,92,16,117.15,3,Potential Loyalists
17763,289,12,61.2,2,Hibernating / Low-Value
17764,38,83,788.87,3,Potential Loyalists
17765,84,24,102.02,3,Potential Loyalists
17766,17,21,289.66,3,Potential Loyalists
17767,46,18,141.85,3,Potential Loyalists
17768,23,70,856.9300000000001,3,Potential Loyalists
17769,19,263,2567.46,3,Potential Loyalists
17771,72,13,87.8,3,Potential Loyalists
17772,28,50,165.35,3,Potential Loyalists
17773,150,55,575.32,0,At-Risk Customers
17774,33,231,1709.37,3,Potential Loyalists
17776,22,81,299.06,3,Potential Loyalists
17778,297,6,72.9,2,Hibernating / Low-Value
17780,303,80,325.71,2,Hibernating / Low-Value
17782,18,25,577.74,3,Potential Loyalists
17783,148,24,85.94,0,At-Risk Customers
17784,186,21,84.99,0,At-Risk Customers
17785,81,36,203.44,3,Potential Loyalists
17787,7,27,597.33,3,Potential Loyalists
17789,297,15,171.25,2,Hibernating / Low-Value
17790,14,111,661.51,3,Potential Loyalists
17792,103,48,319.5,0,At-Risk Customers
17794,322,7,147.3,2,Hibernating / Low-Value
17796,5,139,618.69,3,Potential Loyalists
17797,31,161,1169.99,3,Potential Loyalists
17798,217,49,183.09,0,At-Risk Customers
17799,25,493,2865.72,3,Potential Loyalists
17801,87,82,754.65,3,Potential Loyalists
17802,8,391,3293.66,3,Potential Loyalists
17803,28,26,171.91,3,Potential Loyalists
17804,12,90,359.73,3,Potential Loyalists
17807,31,87,387.32,3,Potential Loyalists
17808,184,30,159.95,0,At-Risk Customers
17809,7,39,2649.18,3,Potential Loyalists
17810,304,51,293.26,2,Hibernating / Low-Value
17811,10,316,1511.22,3,Potential Loyalists
17812,4,88,388.33,3,Potential Loyalists
17814,11,136,1341.85,3,Potential Loyalists
17815,29,6,199.2,3,Potential Loyalists
17816,1,38,75.75999999999999,3,Potential Loyalists
17817,14,105,420.17,3,Potential Loyalists
17818,373,46,130.18,2,Hibernating / Low-Value
17819,7,41,596.39,3,Potential Loyalists
17820,10,39,133.59,3,Potential Loyalists
17821,42,5,258.3,3,Potential Loyalists
17822,56,160,1349.59,3,Potential Loyalists
17823,57,106,433.45,3,Potential Loyalists
17825,234,26,479.36,2,Hibernating / Low-Value
17826,10,34,134.59,3,Potential Loyalists
17827,257,67,386.29,2,Hibernating / Low-Value
17829,60,123,3058.7799999999997,3,Potential Loyalists
17833,359,31,324.46,2,Hibernating / Low-Value
17834,50,49,337.12,3,Potential Loyalists
17838,1,171,3341.14,3,Potential Loyalists
17840,79,54,175.77,3,Potential Loyalists
17841,1,4786,22185.47,3,Potential Loyalists
17842,238,16,347.09000000000003,2,Hibernating / Low-Value
17843,47,27,120.75,3,Potential Loyalists
17845,191,42,503.05,0,At-Risk Customers
17847,151,9,129.69,0,At-Risk Customers
17848,53,89,745.44,3,Potential Loyalists
17849,116,17,225.56,0,At-Risk Customers
17850,8,2475,49506.12,3,Potential Loyalists
17851,58,230,1431.49,3,Potential Loyalists
17852,24,85,538.92,3,Potential Loyalists
17853,43,98,1310.09,3,Potential Loyalists
17854,98,99,635.32,0,At-Risk Customers
17855,8,16,199.01999999999998,3,Potential Loyalists
17858,5,139,3680.7400000000002,3,Potential Loyalists
17860,4,171,696.55,3,Potential Loyalists
17861,21,320,2224.6,3,Potential Loyalists
17862,21,84,811.1899999999999,3,Potential Loyalists
17863,5,108,1925.22,3,Potential Loyalists
17864,21,41,314.21999999999997,3,Potential Loyalists
17865,11,579,11916.17,3,Potential Loyalists
17866,120,13,447.3,0,At-Risk Customers
17867,46,53,240.1,3,Potential Loyalists
17868,22,17,214.75,3,Potential Loyalists
17869,4,45,341.25,3,Potential Loyalists
17871,33,65,652.78,3,Potential Loyalists
17872,17,13,160.27,3,Potential Loyalists
17873,9,114,3334.7999999999997,3,Potential Loyalists
17875,324,26,167.1,2,Hibernating / Low-Value
17878,31,56,962.71,3,Potential Loyalists
17880,275,19,366.0,2,Hibernating / Low-Value
17882,15,54,293.56,3,Potential Loyalists
17883,175,26,225.13,0,At-Risk Customers
17884,4,346,2062.16,3,Potential Loyalists
17886,73,55,295.62,3,Potential Loyalists
17888,10,92,949.97,3,Potential Loyalists
17889,10,97,528.4,3,Potential Loyalists
17894,2,224,1261.82,3,Potential Loyalists
17897,3,219,1230.06,3,Potential Loyalists
17898,88,20,111.27,3,Potential Loyalists
17901,157,1,30.0,0,At-Risk Customers
17902,182,20,108.03999999999999,0,At-Risk Customers
17903,30,45,381.09000000000003,3,Potential Loyalists
17905,9,121,719.5,3,Potential Loyalists
17907,276,12,80.08,2,Hibernating / Low-Value
17908,9,208,966.6,3,Potential Loyalists
17909,373,6,99.9,2,Hibernating / Low-Value
17910,362,26,261.7,2,Hibernating / Low-Value
17912,11,14,64.49,3,Potential Loyalists
17913,36,412,2975.69,3,Potential Loyalists
17915,187,32,196.1,0,At-Risk Customers
17916,264,17,22.99,2,Hibernating / Low-Value
17918,136,38,274.23,0,At-Risk Customers
17919,74,10,202.32,3,Potential Loyalists
17920,4,1009,10412.85,3,Potential Loyalists
17921,15,212,1335.98,3,Potential Loyalists
17922,179,8,170.4,0,At-Risk Customers
17924,9,3,351.0,3,Potential Loyalists
17926,80,21,539.1,3,Potential Loyalists
17927,357,10,294.0,2,Hibernating / Low-Value
17928,207,3,46.2,0,At-Risk Customers
17929,133,1,109.0,0,At-Risk Customers
17930,29,30,889.72,3,Potential Loyalists
17931,33,275,2145.75,3,Potential Loyalists
17933,268,14,114.69,2,Hibernating / Low-Value
17934,42,20,344.9,3,Potential Loyalists
17935,36,33,494.95,3,Potential Loyalists
17938,56,29,144.29,3,Potential Loyalists
17944,59,26,75.41,3,Potential Loyalists
17945,332,68,279.09999999999997,2,Hibernating / Low-Value
17949,81,3,297.6,3,Potential Loyalists
17950,1,129,741.51,3,Potential Loyalists
17951,9,8,336.3,3,Potential Loyalists
17952,14,96,515.41,3,Potential Loyalists
17953,176,21,160.82,0,At-Risk Customers
17954,7,275,1477.43,3,Potential Loyalists
17955,301,1,25.0,2,Hibernating / Low-Value
17958,364,25,156.32,2,Hibernating / Low-Value
17960,158,11,61.300000000000004,0,At-Risk Customers
17961,8,399,1561.09,3,Potential Loyalists
17962,185,161,539.98,0,At-Risk Customers
17963,107,99,476.86,0,At-Risk Customers
17964,8,29,170.95,3,Potential Loyalists
17965,1,501,4225.99,3,Potential Loyalists
17966,227,28,374.87,2,Hibernating / Low-Value
17967,7,65,204.37,3,Potential Loyalists
17968,9,134,470.29,3,Potential Loyalists
17969,138,180,1771.13,0,At-Risk Customers
17971,184,21,161.94,0,At-Risk Customers
17974,17,215,972.4,3,Potential Loyalists
17975,2,175,2369.07,3,Potential Loyalists
17976,8,62,322.54,3,Potential Loyalists
17977,36,64,764.13,3,Potential Loyalists
17978,1,60,532.11,3,Potential Loyalists
17980,29,34,196.47,3,Potential Loyalists
17981,46,15,160.01999999999998,3,Potential Loyalists
17982,316,12,127.74,2,Hibernating / Low-Value
17983,31,22,116.76,3,Potential Loyalists
17984,28,194,893.09,3,Potential Loyalists
17987,12,156,627.56,3,Potential Loyalists
17988,123,82,257.77,0,At-Risk Customers
17989,15,32,207.35,3,Potential Loyalists
17990,16,28,896.77,3,Potential Loyalists
17991,227,32,184.55,2,Hibernating / Low-Value
17992,25,52,234.23,3,Potential Loyalists
17993,253,63,222.44,2,Hibernating / Low-Value
17994,24,215,1243.16,3,Potential Loyalists
17995,18,26,355.63,3,Potential Loyalists
17996,15,57,340.92,3,Potential Loyalists
17998,16,47,329.75,3,Potential Loyalists
17999,2,81,319.14,3,Potential Loyalists
18000,200,5,37.25,0,At-Risk Customers
18001,85,74,407.09000000000003,3,Potential Loyalists
18002,11,51,190.07,3,Potential Loyalists
18003,12,21,226.25,3,Potential Loyalists
18006,17,41,377.71000000000004,3,Potential Loyalists
18007,28,50,203.37,3,Potential Loyalists
18008,59,54,606.69,3,Potential Loyalists
18009,178,137,1644.84,0,At-Risk Customers
18011,9,62,348.59,3,Potential Loyalists
18012,359,10,53.65,2,Hibernating / Low-Value
18016,46,46,464.15,3,Potential Loyalists
18018,35,13,39.35,3,Potential Loyalists
18020,179,11,174.53,0,At-Risk Customers
18021,145,30,184.26,0,At-Risk Customers
18022,21,298,891.62,3,Potential Loyalists
18025,15,105,1076.14,3,Potential Loyalists
18026,136,7,93.3,0,At-Risk Customers
18028,219,3,110.44999999999999,0,At-Risk Customers
18029,278,16,240.45,2,Hibernating / Low-Value
18031,14,62,436.44,3,Potential Loyalists
18034,11,110,324.74,3,Potential Loyalists
18036,21,223,844.61,3,Potential Loyalists
18037,57,12,65.5,3,Potential Loyalists
18038,192,31,129.46,0,At-Risk Customers
18039,10,161,485.77,3,Potential Loyalists
18041,1,440,3026.93,3,Potential Loyalists
18042,177,8,86.25,0,At-Risk Customers
18043,2,64,296.56,3,Potential Loyalists
18044,23,64,903.36,3,Potential Loyalists
18046,285,21,104.48,2,Hibernating / Low-Value
18047,17,81,240.34,3,Potential Loyalists
18048,129,52,206.74,0,At-Risk Customers
18049,73,92,518.87,3,Potential Loyalists
18050,29,15,289.8,3,Potential Loyalists
18051,270,39,1207.52,2,Hibernating / Low-Value
18053,163,11,241.2,0,At-Risk Customers
18054,28,11,176.5,3,Potential Loyalists
18055,3,192,3279.96,3,Potential Loyalists
18056,254,11,190.95,2,Hibernating / Low-Value
18057,29,120,762.12,3,Potential Loyalists
18058,177,9,164.7,0,At-Risk Customers
18060,44,66,1001.76,3,Potential Loyalists
18061,2,50,1700.7,3,Potential Loyalists
18062,22,23,740.75,3,Potential Loyalists
18063,26,3,186.6,3,Potential Loyalists
18064,82,36,1165.89,3,Potential Loyalists
18065,24,152,2732.52,3,Potential Loyalists
18066,22,37,830.1,3,Potential Loyalists
18069,19,519,2364.84,3,Potential Loyalists
18070,305,9,314.1,2,Hibernating / Low-Value
18071,1,58,950.13,3,Potential Loyalists
18074,9,37,676.89,3,Potential Loyalists
18075,10,167,2872.8,3,Potential Loyalists
18076,16,6,68.45,3,Potential Loyalists
18077,2,149,1692.11,3,Potential Loyalists
18078,61,46,468.49,3,Potential Loyalists
18079,127,6,137.18,0,At-Risk Customers
18083,33,37,315.69,3,Potential Loyalists
18084,19,4,67.94999999999999,3,Potential Loyalists
18085,9,42,955.8,3,Potential Loyalists
18087,15,50,1675.26,3,Potential Loyalists
18089,82,6,248.0,3,Potential Loyalists
18090,57,57,256.1,3,Potential Loyalists
18091,229,19,245.9,2,Hibernating / Low-Value
18092,1,25,2270.94,3,Potential Loyalists
18093,254,1,135.0,2,Hibernating / Low-Value
18094,82,45,2004.18,3,Potential Loyalists
18095,63,12,534.96,3,Potential Loyalists
18096,78,218,802.88,3,Potential Loyalists
18097,21,39,1376.6,3,Potential Loyalists
18098,32,81,454.44,3,Potential Loyalists
18100,186,24,372.49,0,At-Risk Customers
18101,10,70,380.56,3,Potential Loyalists
18102,140,30,2164.84,0,At-Risk Customers
18103,185,7,27.75,0,At-Risk Customers
18106,112,152,938.41,0,At-Risk Customers
18107,78,38,150.18,3,Potential Loyalists
18108,232,29,547.96,2,Hibernating / Low-Value
18109,5,211,1516.84,3,Potential Loyalists
18110,47,38,199.13,3,Potential Loyalists
18111,225,21,315.8,2,Hibernating / Low-Value
18112,54,34,337.07,3,Potential Loyalists
18115,333,3,9.700000000000001,2,Hibernating / Low-Value
18116,12,190,654.5,3,Potential Loyalists
18118,5,274,906.2,3,Potential Loyalists
18119,3,28,149.01,3,Potential Loyalists
18123,149,22,85.2,0,At-Risk Customers
18124,108,24,111.53,0,At-Risk Customers
18127,39,21,192.9,3,Potential Loyalists
18128,173,44,412.48,0,At-Risk Customers
18131,267,1,39.6,2,Hibernating / Low-Value
18132,140,66,226.9,0,At-Risk Customers
18134,234,25,390.65,2,Hibernating / Low-Value
18135,60,12,152.27,3,Potential Loyalists
18136,45,47,797.28,3,Potential Loyalists
18137,187,27,113.34,0,At-Risk Customers
18140,109,53,528.85,0,At-Risk Customers
18141,37,38,799.16,3,Potential Loyalists
18144,9,32,1123.76,3,Potential Loyalists
18145,18,168,2167.37,3,Potential Loyalists
18148,282,11,114.1,2,Hibernating / Low-Value
18149,40,78,943.33,3,Potential Loyalists
18151,56,64,1076.54,3,Potential Loyalists
18152,282,7,336.64,2,Hibernating / Low-Value
18153,295,17,246.22,2,Hibernating / Low-Value
18154,24,24,335.05,3,Potential Loyalists
18156,5,55,206.23000000000002,3,Potential Loyalists
18157,207,24,178.24,0,At-Risk Customers
18160,22,25,355.87,3,Potential Loyalists
18161,15,12,171.66,3,Potential Loyalists
18162,368,46,356.48,2,Hibernating / Low-Value
18163,220,25,531.55,0,At-Risk Customers
18166,259,10,175.5,2,Hibernating / Low-Value
18168,8,248,2096.09,3,Potential Loyalists
18170,10,71,1544.34,3,Potential Loyalists
18171,106,29,694.15,0,At-Risk Customers
18172,23,255,6916.31,3,Potential Loyalists
18173,248,7,192.5,2,Hibernating / Low-Value
18175,311,6,150.6,2,Hibernating / Low-Value
18177,196,23,716.4499999999999,0,At-Risk Customers
18178,38,240,4233.8,3,Potential Loyalists
18179,299,18,304.38,2,Hibernating / Low-Value
18181,36,133,732.89,3,Potential Loyalists
18182,99,9,277.45,0,At-Risk Customers
18186,358,6,102.9,2,Hibernating / Low-Value
18187,267,42,647.44,2,Hibernating / Low-Value
18188,66,59,1096.55,3,Potential Loyalists
18189,261,17,299.57,2,Hibernating / Low-Value
18190,239,26,434.15999999999997,2,Hibernating / Low-Value
18191,113,7,290.4,0,At-Risk Customers
18193,16,50,810.15,3,Potential Loyalists
18194,177,6,521.4,0,At-Risk Customers
18195,23,5,101.16,3,Potential Loyalists
18196,107,135,697.58,0,At-Risk Customers
18197,211,8,203.1,0,At-Risk Customers
18199,319,16,265.15,2,Hibernating / Low-Value
18201,358,22,348.78,2,Hibernating / Low-Value
18203,17,33,220.70000000000002,3,Potential Loyalists
18206,189,19,314.65999999999997,0,At-Risk Customers
18207,135,30,525.52,0,At-Risk Customers
18208,201,10,220.08,0,At-Risk Customers
18210,18,10,147.45,3,Potential Loyalists
18212,313,10,198.8,2,Hibernating / Low-Value
18214,166,43,365.14,0,At-Risk Customers
18215,73,74,1879.95,3,Potential Loyalists
18217,149,7,170.65,0,At-Risk Customers
18218,232,14,276.96,2,Hibernating / Low-Value
18219,4,79,1149.47,3,Potential Loyalists
18220,81,8,276.71000000000004,3,Potential Loyalists
18221,26,19,370.58,3,Potential Loyalists
18223,23,283,6186.63,3,Potential Loyalists
18225,1,273,5027.29,3,Potential Loyalists
18226,14,243,4922.67,3,Potential Loyalists
18229,2,34,1887.01,3,Potential Loyalists
18230,14,52,1348.86,3,Potential Loyalists
18231,42,226,3272.36,3,Potential Loyalists
18234,187,30,179.6,0,At-Risk Customers
18236,24,41,745.51,3,Potential Loyalists
18238,151,14,270.92,0,At-Risk Customers
18239,8,36,571.8,3,Potential Loyalists
18241,51,54,896.0,3,Potential Loyalists
18242,81,58,1138.44,3,Potential Loyalists
18243,50,26,515.78,3,Potential Loyalists
18244,66,16,265.84000000000003,3,Potential Loyalists
18245,15,275,3635.91,3,Potential Loyalists
18247,50,29,573.43,3,Potential Loyalists
18251,353,1,90.0,2,Hibernating / Low-Value
18252,184,31,765.95,0,At-Risk Customers
18253,278,4,144.72,2,Hibernating / Low-Value
18254,217,16,267.9,0,At-Risk Customers
18255,92,13,199.85,3,Potential Loyalists
18256,23,8,96.84,3,Potential Loyalists
18257,82,148,2046.69,3,Potential Loyalists
18258,100,18,357.95,0,At-Risk Customers
18259,2,49,1873.3999999999999,3,Potential Loyalists
18260,10,242,4857.73,3,Potential Loyalists
18262,29,27,400.21999999999997,3,Potential Loyalists
18264,134,30,474.2,0,At-Risk Customers
18266,70,14,251.1,3,Potential Loyalists
18267,308,17,269.37,2,Hibernating / Low-Value
18268,227,62,1337.23,2,Hibernating / Low-Value
18269,2,7,168.6,3,Potential Loyalists
18270,68,6,161.4,3,Potential Loyalists
18271,245,18,473.8,2,Hibernating / Low-Value
18272,184,54,1185.1,0,At-Risk Customers
18275,214,15,603.85,0,At-Risk Customers
18276,28,74,1202.23,3,Potential Loyalists
18277,33,52,927.77,3,Potential Loyalists
18278,40,13,210.45,3,Potential Loyalists
18279,155,6,64.6,0,At-Risk Customers
18280,30,18,264.15,3,Potential Loyalists
18281,213,10,120.32,0,At-Risk Customers
18283,18,225,579.27,3,Potential Loyalists
18284,67,20,286.88,3,Potential Loyalists
18285,296,9,143.1,2,Hibernating / Low-Value
18286,112,59,1051.57,0,At-Risk Customers
18287,18,67,1284.94,3,Potential Loyalists
Unknown,1,88614,625080.84,1,Best Customers (Champions)
